date,time,timestamp,position_rad,velocity_rad_s,acceleration_rad_s2
2025-12-14,20:58:54.764:,5120.101562,-2.72802,25.468512,183.825882
2025-12-14,20:58:54.765:,5120.104004,-2.706545,25.538727,153.39212
2025-12-14,20:58:54.767:,5120.105957,-2.684302,25.830448,149.270035
2025-12-14,20:58:54.768:,5120.10791,-2.662826,25.870525,123.05941
2025-12-14,20:58:54.780:,5120.110352,-2.640583,26.086073,118.033859
2025-12-14,20:58:54.782:,5120.112793,-2.61834,26.268324,111.017982
2025-12-14,20:58:54.783:,5120.114746,-2.596098,26.406761,101.39959
2025-12-14,20:58:54.784:,5120.117188,-2.573855,26.517511,91.187874
2025-12-14,20:58:54.785:,5120.119141,-2.551612,26.670599,87.033798
2025-12-14,20:58:54.786:,5120.121094,-2.529369,26.846291,85.94767
2025-12-14,20:58:54.788:,5120.123535,-2.50636,27.174192,99.203995
2025-12-14,20:58:54.789:,5120.125488,-2.48335,27.43387,103.463234
2025-12-14,20:58:54.790:,5120.12793,-2.459573,27.708448,107.720894
2025-12-14,20:58:54.791:,5120.129883,-2.435796,27.930731,106.384216
2025-12-14,20:58:54.793:,5120.132324,-2.411252,28.294491,118.176468
2025-12-14,20:58:54.795:,5120.134766,-2.386709,28.582796,120.738838
2025-12-14,20:58:54.807:,5120.136719,-2.361398,28.99929,134.436996
2025-12-14,20:58:54.808:,5120.138672,-2.336854,29.152044,121.442627
2025-12-14,20:58:54.809:,5120.141113,-2.311543,29.454689,124.654762
2025-12-14,20:58:54.810:,5120.143555,-2.287767,29.322487,87.716347
2025-12-14,20:58:54.811:,5120.145508,-2.26399,29.345055,72.268509
2025-12-14,20:58:54.812:,5120.147461,-2.24098,29.181149,42.574818
2025-12-14,20:58:54.813:,5120.149414,-2.21797,29.044724,21.386841
2025-12-14,20:58:54.814:,5120.151855,-2.195728,28.74815,-10.453133
2025-12-14,20:58:54.815:,5120.154297,-2.172718,28.584173,-23.289831
2025-12-14,20:58:54.816:,5120.15625,-2.148174,28.814541,2.301136
2025-12-14,20:58:54.819:,5120.158203,-2.124397,29.072876,26.374157
