timestamp,sim_time_sec,position_rad,velocity_rad_s,effort_Nm,acceleration_rad_s2
1765994592.4041023,3.72,-2.024564274428733,0.14944866288311637,-0.0008604885538786036,-17.25925130889266
1765994592.414774,3.73,-2.0240025618759114,-0.014867571341938397,0.0008066561172621323,-15.397503093723952
1765994592.4258308,3.74,-2.024892778294939,-0.14938127775194457,0.0008604615998261345,-12.165589461150478
1765994592.4358685,3.75,-2.0271139633528703,-0.281107136782844,0.0009131519434384946,-13.123163284405063
1765994592.4464407,3.7600000000000002,-2.030630562206424,-0.4086567380496849,0.0009641717839452302,-12.064628076402496
1765994592.4571998,3.77,-2.0353934296583045,-0.530697116918357,0.0010129879354926993,-11.34297536398136
1765994592.467378,3.7800000000000002,-2.041340458207649,-0.6459640479005153,0.0010590947078855622,-11.325007020056
1765994592.4780054,3.79,-2.0483973356591405,-0.7532747098990289,0.0011020189726849675,-10.097443384475906
1765994592.4884734,3.8000000000000003,-2.056478425449812,-0.8515396192840824,0.0011413249364389893,-9.38716582001019
1765994592.499029,3.81,-2.0654877617283702,-0.9397737115924296,0.0011766185733623285,-8.359058710845662
1765994592.5097184,3.8200000000000003,-2.075320149953457,-1.0171064392012195,0.0012075516644058444,-7.234458988300606
1765994592.5199535,3.83,-2.0858623623949013,-1.0827907429345007,0.0012338253858991568,-6.417571755356905
1765994592.5305474,3.84,-2.096994416477365,-1.136210752186536,0.0012551933895999707,-5.042529560378291
1765994592.5409932,3.85,-2.108590922467569,-1.1768880722399078,0.0012714643176213194,-3.8941192387907004
1765994592.5512853,3.8600000000000003,-2.1205224856540026,-1.2044865297970815,0.0012825037006441893,-2.681530784976926
1765994592.5619156,3.87,-2.1326571469849407,-1.2188152683572364,0.0012882351960682512,-1.3479060142600323
1765994592.5747716,3.88,-2.144861845196005,-1.219830113216841,0.0012886411340120932,-0.07893935414151704
1765994592.5852952,3.8899999999999997,-2.1570038828403377,-1.2076331601140113,0.001283762352770961,1.1590142320172814
1765994592.5962474,3.9000000000000004,-2.1689523783830693,-1.182470579870112,0.0012736973206734013,2.2974837487713113
1765994592.60841,3.91,-2.180579686665163,-1.1447286714326845,0.0012586005572984304,3.103150913036599
1765994592.6183062,3.92,-2.1917627705833707,-1.0949282349745144,0.0012386803827151621,5.032238841626885
1765994592.6286986,3.9299999999999997,-2.2023845077513027,-1.0337173727361555,0.0012141960378198187,5.8899484808047395
1765994592.6398025,3.9400000000000004,-2.2123349171576114,-0.9618628560200734,0.0011854542311333861,6.471124618992336
1765994592.649665,3.95,-2.221512292358574,-0.8802402205723829,0.00115280517695431,8.275923957473102
1765994592.6605113,3.96,-2.2298242294593815,-0.7898227685824938,0.0011166381961583544,8.336373000769367
1765994592.670533,3.9699999999999998,-2.2371885399708558,-0.6916696634511484,0.0010773769541058153,9.794070549194041
1765994592.681143,3.9800000000000004,-2.243534040497394,-0.586913303768477,0.0010354744102327473,9.873264537379619
1765994592.6912751,3.99,-2.2488012130466095,-0.47674615665519743,0.000991407551387435,10.873108826642275
1765994592.701541,4.0,-2.252942731493709,-0.3624072192691005,0.0009456719764329961,11.137820206100047
1765994592.7118,4.01,-2.2559238513432387,-0.24516826267617733,0.0008987763937958277,11.42774400635659
1765994592.7228127,4.0200000000000005,-2.257722661385483,-0.12631999634346272,0.0008512370872627413,10.792070986628497
1765994592.7324567,4.03,-2.2583301971412375,-0.007158276052744533,0.0008035723991464542,12.356006923664783
1765994592.742881,4.04,-2.2579447099012366,0.07577916671242312,-0.000831020755410326,7.956106578682015
1765994592.7532365,4.05,-2.2567376405385686,0.15716816815337328,-0.0008635763559867064,7.859515916097598
1765994592.7636886,4.0600000000000005,-2.2547292486416026,0.23614484494455742,-0.0008951670267031798,7.556107378634795
1765994592.773666,4.07,-2.251948256892307,0.31187857673188485,-0.000925460519418111,7.59057288688861
1765994592.7839353,4.08,-2.248431471201116,0.3835805291830844,-0.0009541413003985897,6.982095186633762
1765994592.794107,4.09,-2.244223318147487,0.4505117046095186,-0.0009809137705691644,6.580167752286402
1765994592.8048246,4.1000000000000005,-2.2393753048637746,0.5119904450981776,-0.0010055052667646272,5.736225105032908
1765994592.8149896,4.11,-2.2339454072464084,0.5673993139488429,-0.0010276688143048937,5.450959077185902
1765994592.8254664,4.12,-2.2279973931122594,0.6161912828454639,-0.0010471856018635412,4.657131973487766
